DefaultSC.X            DefaultSC.Y            DefaultSC.Z            DefaultSC.VX           DefaultSC.VY           DefaultSC.VZ           
32264.7313278008       -27159.18477951514     2.82724024470109       1.980510483226001      2.350780787687743      0.001130811300655416   
32383.25296136383      -27017.87860333693     2.89505865771285       1.97020434690758       2.359417567886389      0.00112979893053834    
32501.15509676969      -26876.05557505578     2.962815692272474      1.959860577612098      2.36800916376404       0.001128765355773733   
32618.43548197938      -26733.71841064616     3.030510076739224      1.94947937344561       2.376555411624607      0.001127710597698753   
32735.09187686158      -26590.86983587829     3.098140540764588      1.939060933223765      2.385056148640691      0.001126634678050265   
32851.12205323508      -26447.51258626586     3.165705815316243      1.928605456467994      2.393511212856633      0.001125537618964415   
32966.52379491105      -26303.64940701369     3.233204632702006      1.918113143401694      2.401920443191561      0.001124419442976205   
33081.29489773504      -26159.28305296514     3.300635726593744      1.907584194946386      2.410283679442398      0.001123280173019052   
33195.43316962869      -26014.41628854932     3.367997832051275      1.897018812717866      2.418600762286876      0.001122119832424343   
33308.93643063137      -25869.0518877282      3.435289685546227      1.886417199022347      2.426871533286523      0.001120938444920987   
33421.80251294142      -25723.19263394346     3.502510024985876      1.875779556852582      2.435095834889629      0.001119736034634948   
33534.02926095726      -25576.84132006321     3.569657589736955      1.865106089883976      2.443273510434201      0.001118512626088787   
33645.61453131817      -25430.00074832851     3.636731120649438      1.854397002470691      2.451404404150903      0.001117268244201177   
33756.55619294498      -25282.67373029973     3.703729360080291      1.84365249964173       2.459488361165971      0.00111600291428643    
33866.85212708041      -25134.86308680273     3.770651051917194      1.832872787097017      2.467525227504119      0.001114716662054      
33976.50022732921      -24986.57164787486     3.837494941602237      1.822058071203452      2.475514850091421      0.001113409513607992   
34085.498399698        -24837.80225271078     3.904259776155584      1.811208558990975      2.48345707675818       0.001112081495446652   
34193.84456263507      -24688.55774960814     3.970944304199104      1.800324458148593      2.491351756241779      0.00111073263446186    
34301.53664706968      -24538.84099591308     4.037547275979976      1.789405977020415      2.499198738189515      0.001109362957938607   
34408.57259645129      -24388.65485796553     4.104067443394259      1.778453324601663      2.506997873161412      0.001107972493554468   
34514.95036678849      -24238.00221104434     4.170503560010427      1.767466710534678      2.51474901263302       0.001106561269379072   
34620.66792668776      -24086.88593931231     4.236854381092885      1.75644634510491       2.5224520089982        0.001105129313873557   
34725.72325739189      -23935.30893576099     4.303118663625434      1.745392439236895      2.530106715571884      0.00110367665589002    
34830.1143528182       -23783.27410215535     4.369295166334717      1.734305204490227      2.537712986592818      0.001102203324670963   
34933.83921959654      -23630.78434897821     4.435382649713627      1.723184853055513      2.545270677226298      0.001100709349848731   
35036.89587710702      -23477.84259537467     4.501379876044674      1.712031597750317      2.552779643566872      0.001099194761444937   
35139.28235751754      -23324.45176909614     4.567285609423336      1.700845652015094      2.560239742641036      0.001097659589869886   
35240.996705821        -23170.61480644448     4.633098615781347      1.68962722990911       2.567650832409911      0.001096103865921988   
35342.0369798723       -23016.33465221572     4.698817662909979      1.678376546106357      2.5750127717719        0.001094527620787166   
35442.40125042512      -22861.61425964385     4.764441520483268      1.667093815891448      2.582325420565324      0.001092930886038258   
35542.08760116843      -22706.45659034427     4.829968960081213      1.655779255155506      2.589588639571044      0.001091313693634403   
35641.09412876282      -22550.8646142572      4.895398755212937      1.644433080392042      2.596802290515066      0.001089676075920435   
35739.41894287638      -22394.84130959086     4.960729681339803      1.633055508692825      2.603966236071128      0.001088018065626251   
35837.06016622058      -22238.38966276457     5.025960515898512      1.62164675774373       2.611080339863262      0.00108633969586619    
35934.01593458577      -22081.51266835164     5.091090038324135      1.610207045820585      2.618144466468349      0.001084641000138392   
36030.28439687643      -21924.2133290221      5.156117030073136      1.598736591785009      2.625158481418647      0.001082922012324156   
36125.86371514621      -21766.49465548533     5.221040274646327      1.587235615080231      2.632122251204301      0.001081182766687287   
36220.75206463271      -21608.35966643251     5.285858557611816      1.575704335726901      2.639035643275847      0.00107942329787344    
36314.94763379196      -21449.81138847888     5.350570666627885      1.564142974318898      2.645898526046676      0.001077643640909453   
36408.44862433276      -21290.85285610599     5.415175391465843      1.552551752019113      2.652710768895505      0.001075843831202676   
36501.2532512506       -21131.48711160359     5.479671524032841      1.54093089055524       2.659472242168807      0.001074023904540289   
36593.3597428615       -20971.71720501156     5.544057858394639      1.529280612215537      2.666182817183235      0.001072183897088614   
36684.76634083546      -20811.54619406163     5.608333190798333      1.517601139844595      2.672842366228028      0.001070323845392425   
36775.47130022979      -20650.97714411896     5.672496319695037      1.505892696839083      2.679450762567392      0.001068443786374246   
36865.472889522        -20490.01312812348     5.73654604576254       1.49415550714349       2.686007880442866      0.001066543757333638   
36954.76939064262      -20328.65722653132     5.800481171927892      1.482389795245857      2.692513595075674      0.001064623795946487   
37043.35909900766      -20166.91252725585     5.864300503389968      1.470595786173498      2.698967782669045      0.001062683940264283   
37131.24032355083      -20004.78212560873     5.928002847641983      1.458773705488708      2.705370320410534      0.001060724228713387   
37218.41138675554      -19842.2691242408      5.991587014493961      1.446923779284466      2.711721086474303      0.001058744700094294   
37304.8706246866       -19679.37663308277     6.055051816095163      1.435046234180126      2.718019960023401      0.001056745393580894   
37390.61638702163      -19516.10776928586     6.118396066956465      1.423141297317101      2.724266821212015      0.001054726348719714   
37475.64703708232      -19352.46565716226     6.181618583972695      1.411209196354532      2.730461551187708      0.001052687605429167   
37559.9609518653       -19188.4534281254      6.244718186444922      1.399250159464954      2.736604032093628      0.001050629203998781   
37643.55652207288      -19024.07422063026     6.307693696102703      1.38726441532995       2.742694147070715      0.001048551185088431   
37726.43215214338      -18859.33118011335     6.370543937126278      1.375252193135792      2.748731780259875      0.00104645358972756    
37808.5862602814       -18694.22745893265     6.433267736168719      1.363213722569082      2.754716816804137      0.00104433645931439    
37890.01727848756      -18528.76621630747     6.495863922378037      1.351149233812373      2.760649142850797      0.001042199835615132   
37970.72365258825      -18362.9506182581      6.558331327419236      1.33905895753979       2.766528645553542      0.001040043760763186   
38050.70384226493      -18196.78383754535     6.620668785496318      1.326943124912638      2.772355213074548      0.001037868277258333   
38129.95632108324      -18030.26905361001     6.682875133374243      1.314801967574999      2.778128734586562      0.001035673427965919   
38208.47957652185      -17863.40945251212     6.744949210400838      1.302635717649327      2.783849100274975      0.001033459256116041   
38286.27211000101      -17696.20822687017     6.806889858528658      1.290444607732028      2.789516201339855      0.001031225805302713   
38363.33243691087      -17528.66857580015     6.868695922336797      1.278228870889032      2.795129929997988      0.001028973119483037   
38439.6590866395       -17360.79370485451     6.930366249052643      1.265988740651365      2.800690179484869      0.001026701242976354   
38515.25060260068      -17192.58682596094     6.991899688573594      1.253724451010697      2.806196844056699      0.001024410220463406   
38590.10554226139      -17024.0511573611      7.053295093488711      1.241436236414897      2.811649818992354      0.001022100096985472   
38664.22247716905      -16855.18992354919     7.114551319100329      1.229124331763572      2.817049000595326      0.001019770917943511   
38737.59999297855      -16686.0063552104      7.175667223445608      1.216788972403595      2.822394286195662      0.001017422729097296   
38810.23668947884      -16516.50368915928     7.236641667318035      1.204430394124636      2.827685574151867      0.001015055576564529   
38882.13118061943      -16346.68516827797     7.297473514288878      1.192048833154672      2.832922763852797      0.001012669506819969   
38953.28209453654      -16176.55404145432     7.358161630728577      1.1796445261555        2.838105755719532      0.001010264566694537   
39023.68807357905      -16006.1135635199      7.418704885828092      1.167217710218234      2.843234451207225      0.001007840803374426   
39093.347774334        -15835.3669951879      7.479102151620189      1.154768622858799      2.848308752806936      0.001005398264400189   
39162.2598676521       -15664.31760299094     7.539352303000677      1.142297502013414      2.853328564047442      0.001002936997665842   
39230.42303867266      -15492.96865921872     7.599454217749586      1.129804586034075      2.858293789497035      0.001000457051417939   
39297.83598684851      -15321.32344185562     7.65940677655229       1.117290113684019      2.86320433476529       0.000997958474254652   
39364.49742597048      -15149.38523451816     7.71920886302058       1.104754324133188      2.868060106504823      0.0009954413151248447  
39430.40608419167      -14977.15732639236     7.77885936371368       1.092197456953686      2.872861012413021      0.0009929056233271328  
39495.56070405148      -14804.64301217104     7.838357168159195      1.079619752115228      2.877606961233762      0.0009903514485089437  
39559.9600424993       -14631.84559199092     7.897701168874019      1.067021449980574      2.882297862759104      0.0009877788406655679  
39623.60287091799      -14458.76837136972     7.956890261385175      1.054402791300972      2.886933627830964      0.0009851878501392017  
39686.48797514697      -14285.41466114311     8.015923344250599      1.041764017211579      2.891514168342769      0.0009825785276179858  
39748.6141555052       -14111.78777740156     8.074799319079872      1.029105369226883      2.896039397241096      0.0009799509241350372  
39809.98022681381      -13937.89104142712     8.133517090554882      1.016427089236114      2.900509228527285      0.0009773050910674725  
39870.58501841835      -13763.72777963008     8.192075566450447      1.003729419498654      2.904923577259034      0.0009746410801354276  
39930.42737421097      -13589.30132348552     8.250473657654856      0.9910126026394329     2.909282359551975      0.0009719589434010673  
39989.50615265214      -13414.61500946982     8.308710278190363      0.9782768816443259     2.913585492581233      0.0009692587332675925  
40047.8202267922       -13239.67217899703     8.366784345233622      0.965522499855536      2.917832894582957      0.0009665405024782372  
40105.36848429259      -13064.47617835515     8.424694779136054      0.9527497009669773     2.922024484855839      0.0009638043041152621  
40162.14982744683      -12889.03035864236     8.482440503444162      0.9399587290196477     2.926160183762608      0.0009610501915989392  
40218.16317320122      -12713.33807570311     8.540020444919778      0.9271498283969972     2.930239912731506      0.0009582782186865309  
40273.40745317518      -12537.40269006415     8.597433533560263      0.9143232438202904     2.934263594257747      0.0009554884394712648  
40327.88161368146      -12361.22756687047     8.654678702618615      0.9014792203439608     2.938231151904948      0.0009526809083812982  
40381.58461574592      -12184.81607582118     8.711754888623545      0.8886180033509612     2.942142510306547      0.0009498556801786784  
40434.51543512716      -12008.17159110522     8.76866103139948       0.8757398385481084     2.9459975951672        0.0009470128099582975  
40486.6730623358       -11831.29749133711     8.825396074086498      0.8628449719614202     2.949796333264152      0.0009441523531468393  
40538.05650265345      -11654.19715949249     8.881958963160209      0.8499336499314477     2.953538652448598      0.0009412743655017202  
40588.66477615151      -11476.87398284371     8.938348648451553      0.8370061191086036     2.957224481647011      0.0009383789031100236  
40638.49691770953      -11299.33135289523     8.994564083166575      0.8240626264484819     2.960853750862463      0.0009354660223874301  
40687.5519770335       -11121.57266531898     9.050604223906072      0.811103419207175      2.964426391175917      0.0009325357800771375  
40735.82901867361      -10943.60131988967     9.106468030685251      0.7981287449365834     2.967942334747501      0.000929588233248778   
40783.32712204196      -10765.42072042002     9.162154466953247      0.7851388514797211     2.971401514817762      0.0009266234392973283  
40830.04538142983      -10587.03427469585     9.217662499612635      0.772133986966016      2.974803865708901      0.0009236414559420121  
40875.98290602477      -10408.44539441116     9.27299109903884       0.7591143998066049     2.978149322825984      0.0009206423412251987  
40921.13881992728      -10229.65749510315     9.328139239099501      0.746080338689623      2.98143782265814       0.0009176261535112923  
40965.5122621674       -10050.67399608712     9.383105897173746      0.7330320525754893     2.984669302779726      0.0009145929514856196  
41009.10238672078      -9871.498320391305     9.437890054171428      0.7199697906921875     2.987843701851487      0.0009115427941533058  
41051.90836252471      -9692.133894691695     9.492490694552275      0.7068938025305401     2.990960959621684      0.00090847574083815    
41093.9293734937       -9512.584149246723     9.546906806344966      0.6938043378394806     2.994021016927206      0.0009053918511814905  
41135.16461853476      -9332.85251783192      9.601137381166168      0.6807016466213191     2.99702381569466       0.0009022911851410652  
41175.61331156256      -9152.942437674508     9.65518141423947       0.6675859791270042     2.999969298941444      0.000899173802989867   
41215.27468151421      -8972.857349387909     9.709037904414272      0.6544575858513807     3.002857410776799      0.0008960397653149913  
41254.14797236363      -8792.600696906211     9.76270585418459       0.6413167175284423     3.005688096402832      0.0008928891330164796  
41292.23244313588      -8612.175927418568     9.816184269707806      0.6281636251265809     3.008461302115531      0.0008897219673061549  
41329.52736792104      -8431.586491303531     9.869472160823335      0.614998559843831      3.011176975305753      0.0008865383297064532  
41366.03203588785      -8250.835842063327     9.922568541071225      0.6018217731031109     3.01383506446019       0.0008833382820492469  
41401.74575129699      -8069.927436258086     9.97547242771069       0.5886335165474587     3.016435519162317      0.0008801218864746647  
41436.66783351429      -7888.864733440002     10.02818284173858      0.5754340420352659     3.018978290093323      0.0008768892054299034  
41470.79761702336      -7707.651196087446     10.08069880790774      0.5622236016355069     3.021463329033011      0.0008736403016680343  
41504.13445143817      -7526.290289539015     10.13301935474535      0.5490024476229629     3.023890588860691      0.0008703752382468054  
41536.67770151524      -7344.785481927545     10.18514351457119      0.535770832473445      3.026260023556039      0.0008670940785274359  
41568.42674716556      -7163.140244114055     10.23707032351575      0.5225290088590123     3.028571588199944      0.0008637968861734045  
41599.38098346619      -6981.358049621658     10.28879882153839      0.5092772296431863     3.030825238975337      0.0008604837251492343  
41629.53982067161      -6799.442374569406     10.34032805244534      0.4960157478761632     3.033020933167988      0.0008571546597192691  
41658.90268422484      -6617.396697606103     10.39165706390765      0.4827448167900209     3.035158629167289      0.0008538097544464458  
41687.4690147681       -6435.224499844061     10.44278490747907      0.4694646897939257     3.037238286467018      0.0008504490741910605  
41715.23826815342      -6252.929264792814     10.49371063861386      0.4561756204693331     3.039259865666086      0.0008470726841095291  
41742.20991545272      -6070.514478292787     10.54443331668452      0.4428778625651872     3.041223328469247      0.0008436806496531407  
41768.38344296779      -5887.983628448933     10.59495200499944      0.4295716699931169     3.043128637687806      0.0008402730365668083  
41793.75835223983      -5705.340205564309     10.64526577082049      0.4162572968226293     3.044975757240294      0.0008368499108878105  
41818.33416005889      -5522.58770207363      10.6953736853805       0.4029349972763001     3.046764652153132      0.0008334113389445303  
41842.11039847281      -5339.729612476768     10.74527482390072      0.3896050257249613     3.048495288561261      0.0008299573873551858  
41865.08661479599      -5156.769433272231     10.79496826560815      0.3762676366828872     3.050167633708768      0.0008264881230265579  
41887.26237161791      -4973.710662890593     10.84445309375281      0.3629230848029764     3.051781655949475      0.0008230036131527102  
41908.63724681122      -4790.556801627888     10.89372839562498      0.3495716248719336     3.053337324747518      0.0008195039252137047  
41929.21083353974      -4607.311351578985     10.94279326257226      0.3362135118054465     3.054834610677904      0.0008159891269743106  
41948.98274026589      -4423.977816570906     10.99164679001666      0.3228490006433631     3.056273485427042      0.0008124592864827102  
41967.95259075813      -4240.559702096139     11.04028807747156      0.3094783465448645     3.057653921793255      0.000808914472069196   
41986.12002409794      -4057.060515245901     11.08871622855856      0.2961018047836374     3.058975893687278      0.0008053547523448641  
42003.4846946865       -3873.48376464338      11.13693035102435      0.2827196307430444     3.060239376132725      0.0008017801962003026  
42020.04627225122      -3689.83296037695      11.18492955675739      0.269332079911291      3.06144434526654       0.000798190872804274   
42035.80444185175      -3506.111613933356     11.23271296180457      0.2559394078765934     3.062590778339432      0.0007945868516023908  
42050.75890388597      -3322.323238130881     11.2802796863878       0.2425418703223421     3.06367865371628       0.0007909682023157884  
42064.90937409546      -3138.471347052478     11.32762885492049      0.2291397230222655     3.06470795087652       0.0007873349949397908  
42078.25558357085      -2954.559455978887     11.37475959602397      0.2157332218355913     3.065678650414519      0.0007836872997425712  
42090.79727875674      -2770.591081321732     11.42167104254379      0.2023226227022068     3.066590734039916      0.0007800251872638077  
42102.53422145644      -2586.569740556589     11.46836233156601      0.1889081816378178     3.06744418457795       0.0007763487283133333  
42113.46618883636      -2402.498952156047     11.51483260443335      0.1754901547291062     3.068238985969768      0.0007726579939697814  
42123.59297343007      -2218.382235522739     11.56108100676126      0.1620687981288866     3.068975123272704      0.0007689530555792245  
42132.91438314224      -2034.223110922369     11.60710668845398      0.1486443680512615     3.069652582660545      0.0007652339847538097  
42141.43024125205      -1850.025099416711     11.65290880372039      0.1352171207667763     3.070271351423775      0.0007615008533703875  
42149.14038641652      -1665.791722796605     11.69848651108989      0.1217873125975722     3.070831417969798      0.0007577537335691357  
42156.04467267341      -1481.526503514934     11.74383897342819      0.1083551999125396     3.071332771823131      0.0007539926977521786  
42162.1429694439       -1297.232964619592     11.78896535795292      0.09492103912246994    3.071775403625594      0.0007502178185822006  
42167.43516153494      -1112.91462968644      11.83386483624926      0.08148508667520718    3.072159305136466      0.0007464291689810548  
42171.92114914135      -928.5750227522559     11.87853658428545      0.06804759905079898    3.072484469232618      0.0007426268221283669  
42175.60084784761      -744.2176682476738     11.92297978242819      0.05460883275664702    3.072750889908636      0.0007388108514601341  
42178.47418862933      -559.8460909301194     11.96719361545801      0.04116904432265731    3.07295856227692       0.0007349813306673171  
42180.54111785447      -375.4638158167378     12.0111772725845       0.02772849029639006    3.073107482567751      0.0007311383336944303  
42181.80159728425      -191.0743681173192     12.05492994746151      0.01428742723820943    3.073197648129353      0.0007272819347381242  
42182.25560407378      -6.681273167221223     12.09845083820219      0.0008461117164332365  3.073229057427928      0.0007234122082457646  
42181.90313077238      177.7119436397101      12.14173914739404      -0.01259519969751741   3.073201710047662      0.0007195292289140054  
42180.74418532363      362.1017569182196      12.18479408211381      -0.02603625043396836   3.073115606690726      0.0007156330716873579  
42178.77879106512      546.4846413587209      12.22761485394229      -0.03947678392984245   3.072970749177238      0.0007117238117567546  
42176.00698672791      730.8570717943724      12.2702006789791       -0.05291654363350931   3.072767140445224      0.0007078015245581074  
42172.42882643568      915.2155232681491      12.31255077785733      -0.06635527300963481   3.072504784550538      0.000703866285770863   
42168.04437970361      1099.556471099911      12.3546643757581       -0.07979271554403007   3.072183686666778      0.0006999181713165505  
42162.853731437        1283.876390953461      12.39654070242506      -0.09322861474849989   3.071803853085171      0.0006959572573573271  
42156.85698192954      1468.171758903604      12.43817899217875      -0.1066627141656906    3.07136529121444       0.0006919836202945168  
42150.05424686132      1652.439051503188      12.47957848393095      -0.1200947573739371    3.070868009580651      0.0006879973367671464  
42142.44565729651      1836.67474585014       12.52073842119887      -0.1335244879921096    3.070312017827041      0.0006839984836504749  
42134.03135968083      2020.875319654496      12.56165805211927      -0.1469516496844585    3.069697326713816      0.0006799871380545195  
42124.81151583866      2205.037251305401      12.60233662946254      -0.1603759861654593    3.069023948117942      0.0006759633773225758  
42114.78630296986      2389.157019938121      12.64277341064661      -0.1737972412046557    3.068291895032905      0.0006719272790297343  
42103.95591364639      2573.231105501017      12.68296765775084      -0.1872151586315025    3.067501181568454      0.0006678789209813929  
42092.32055580848      2757.255988822518      12.7229186375298       -0.2006294823402056    3.06665182295032       0.0006638183812117622  
42079.88045276068      2941.228151678066      12.76262562142691      -0.2140399562945629    3.065743835519919      0.0006597457379823691  
42066.6358431675       3125.144076857055      12.80208788558809      -0.2274463245328017    3.064777236734031      0.0006556610697805544  
42052.58698104876      3309.000248229734      12.84130471087521      -0.2408483311724161    3.063752045164461      0.0006515644553179658  
42037.73413577481      3492.793150814104      12.88027538287957      -0.2542457204150018    3.062668280497674      0.0006474559735290473  
42022.07759206116      3676.519270842783      12.91899919193514      -0.26763823655109      3.061525963534414      0.0006433357035695236  
42005.61764996318      3860.175095829854      12.95747543313186      -0.2810256239649789    3.060325116189301      0.0006392037248148794  
41988.35462487021      4043.757114637681      12.99570340632875      -0.2944076271395639    3.059065761490406      0.0006350601168588353  
41970.28884749956      4227.261817543707      13.03368241616695      -0.3077839906611656    3.057747923578809      0.000630904959511819   
41951.4206638901       4410.685696307216      13.07141177208272      -0.3211544592243555    3.056371627708128      0.0006267383327994325  
41931.75043539571      4594.025244236073      13.10889078832022      -0.3345187776367801    3.054936900244036      0.0006225603169609134  
41911.27853867827      4777.276956253437      13.14611878394439      -0.3478766908239828    3.053443768663758      0.0006183709924475943  
41890.00536570046      4960.437328964427      13.18309508285354      -0.3612279438342228    3.051892261555536      0.0006141704399213558  
41867.93132371827      5143.502860722777      13.21981901379197      -0.3745722818432924    3.050282408618082      0.0006099587402530768  
41845.05683527322      5326.470051697444      13.25628991036249      -0.3879094501593315    3.048614240660014      0.0006057359745210791  
41821.38233818422      5509.335403939185      13.29250711103877      -0.4012391942276399    3.046887789599261      0.0006015022240095691  
41796.9082855392       5692.095421447095      13.32846995917769      -0.4145612596354861    3.045103088462456      0.0005972575702070747  
41771.63514568657      5874.746610235115      13.3641778030315       -0.4278753921169146    3.0432601713843        0.0005930020948048776  
41745.5634022261       6057.285478398489      13.39962999575999      -0.4411813375575489    3.041359073606917      0.0005887358796954431  
41718.69355399977      6239.708536180199      13.43482589544251      -0.4544788419993935    3.039399831479172      0.0005844590069708435  
41691.02611508221      6422.012296037345      13.46976486508986      -0.4677676516456313    3.037382482455992      0.0005801715589211798  
41662.56161477094      6604.193272707479      13.50444627265616      -0.4810475128654183    3.035307065097638      0.0005758736180329977  
41633.30059757623      6786.247983274919      13.53886949105055      -0.4943181721986757    3.033173619068978      0.0005715652669876996  
41603.24362321065      6968.172947236989      13.5730338981489       -0.5075793763608786    3.030982185138733      0.0005672465886599536  
41572.39126657853      7149.964686570234      13.6069388768053       -0.5208308722478408    3.0287328051787        0.000562917666116098   
41540.7441177649       7331.619725796583      13.64058381486352      -0.5340724069404961    3.026425522162952      0.0005585785826125423  
41508.30278202427      7513.134592049453      13.67396810516838      -0.5473037277096777    3.02406038016703       0.0005542294215941632  
41475.06787976903      7694.505815139816      13.70709114557703      -0.5605245820208923    3.021637424367098      0.0005498702666926979  
41441.04004655775      7875.729927622211      13.73995233897006      -0.5737347175390909    3.019156701039091      0.0005455012017251328  
41406.21993308295      8056.803464860707      13.77255109326261      -0.5869338821334361    3.016618257557833      0.0005411223106920886  
41370.60820515879      8237.722965094808      13.80488682141533      -0.6001218238820657    3.014022142396141      0.000536733677776202   
41334.20554370832      8418.484969505302      13.83695894144524      -0.6132982910768522    3.011368405123907      0.0005323353873405033  
41297.01264475058      8599.086022280058      13.86876687643651      -0.6264630322281577    3.008657096407154      0.0005279275239267905  
41259.03021938729      8779.522670679768      13.90031005455116      -0.639615796069586     3.005888268007082      0.0005235101722539982  
41220.25899378936      8959.791465103624      13.93158790903959      -0.6527563315627293    3.003061972779085      0.0005190834172165654  
41180.69970918301      9139.888959154947      13.9625998782511       -0.6658843879019106    3.000178264671748      0.000514647343882798   
41140.35312183572      9319.811709706735      13.99334540564429      -0.6789997145189236    2.997237198725832      0.0005102020374932277  
41099.22000304187      9499.556276967185      14.02382393979728      -0.6921020610877651    2.994238831073227      0.0005057475834589675  
